order_id,sale_date,customer_id,employee_id,product_id,quantity,discount,sale_amount,actual_sale_amount,profit,payment_method,employee_performance,order_branch
SALE02003,29-11-2023,CUST0218,EMP054,PROD005,4,0,480,480,292,UPI,4,Pune
SALE02004,16-12-2018,CUST1142,EMP090,PROD013,4,0,428,428,276,Cash,1,Pune
SALE02005,11-04-2023,CUST0539,EMP086,PROD022,3,0.15,207,175.95,31.95,Wallet,5,Hyderabad
SALE02007,22-11-2019,CUST1169,EMP024,PROD003,2,0.15,260,221,47,UPI,5,Lucknow
SALE02008,01-12-2022,CUST0539,EMP062,PROD024,1,0.05,118,112.1,28.1,Wallet,1,Delhi
SALE02009,02-03-2019,CUST1147,EMP006,PROD019,2,0.05,176,167.2,77.2,Card,3,Mumbai
SALE02010,15-06-2020,CUST0273,EMP090,PROD011,4,0,420,420,92,UPI,1,Pune
SALE02011,11-08-2022,CUST1045,EMP002,PROD004,1,0.1,152,136.8,54.8,Cash,3,Bangalore
SALE02012,28-06-2020,CUST1662,EMP018,PROD001,3,0.05,231,219.45,123.45,Wallet,2,Lucknow
SALE02013,13-04-2022,CUST0387,EMP085,PROD020,4,0.15,464,394.4,230.4,Wallet,2,Mumbai
SALE02014,24-07-2018,CUST0203,EMP023,PROD013,4,0,428,428,276,Card,2,Pune
SALE02015,16-11-2019,CUST1757,EMP066,PROD020,2,0,232,232,150,Wallet,5,Jaipur
SALE02016,15-03-2018,CUST0149,EMP073,PROD004,2,0.05,304,288.8,124.8,Wallet,3,Pune
SALE02017,01-02-2018,CUST0462,EMP034,PROD025,4,0,424,424,132,Wallet,1,Hyderabad
SALE02018,25-07-2020,CUST1784,EMP042,PROD020,4,0,464,464,300,Card,3,Ahmedabad
SALE02019,29-11-2018,CUST0801,EMP058,PROD005,2,0.05,240,228,134,Wallet,5,Kolkata
SALE02020,13-08-2021,CUST1619,EMP066,PROD019,4,0.05,352,334.4,154.4,Card,5,Jaipur
SALE02021,10-02-2023,CUST1068,EMP037,PROD013,4,0,428,428,276,Wallet,5,Ahmedabad
SALE02022,20-08-2018,CUST0064,EMP054,PROD002,1,0,100,100,67,Card,1,Pune
SALE02023,18-02-2018,CUST0757,EMP036,PROD001,4,0.1,308,277.2,149.2,Wallet,3,Pune
SALE02024,09-09-2020,CUST0622,EMP069,PROD005,3,0.1,360,324,183,Wallet,5,Lucknow
SALE02025,12-12-2019,CUST0999,EMP050,PROD004,2,0.15,304,258.4,94.4,UPI,1,Ahmedabad
SALE02026,26-05-2018,CUST1417,EMP063,PROD015,3,0,201,201,66,UPI,3,Lucknow
SALE02027,03-04-2019,CUST0556,EMP037,PROD011,2,0.1,210,189,25,UPI,2,Ahmedabad
SALE02028,10-11-2018,CUST1160,EMP025,PROD014,3,0.1,219,197.1,74.1,Card,3,Jaipur
SALE02029,18-02-2021,CUST1061,EMP087,PROD008,4,0.1,488,439.2,135.2,UPI,5,Lucknow
SALE02030,10-08-2018,CUST0869,EMP086,PROD023,2,0.05,228,216.6,136.6,UPI,2,Hyderabad
SALE02031,17-03-2021,CUST1408,EMP088,PROD015,3,0.1,201,180.9,45.9,Card,4,Pune
SALE02032,19-01-2022,CUST1192,EMP067,PROD017,2,0,180,180,86,UPI,2,Kolkata
SALE02033,07-02-2021,CUST0422,EMP077,PROD023,3,0.05,342,324.9,204.9,Wallet,3,Jaipur
SALE02034,05-09-2022,CUST0504,EMP051,PROD004,4,0.1,608,547.2,219.2,Wallet,5,Chennai
SALE02035,20-04-2021,CUST0700,EMP019,PROD011,3,0,315,315,69,UPI,1,Bangalore
SALE02036,10-12-2023,CUST0772,EMP071,PROD018,4,0,596,596,316,Cash,2,Hyderabad
SALE02037,22-06-2020,CUST1663,EMP033,PROD015,4,0.15,268,227.8,47.8,UPI,5,Pune
SALE02038,10-06-2021,CUST1163,EMP054,PROD016,2,0.1,262,235.8,59.8,Cash,4,Pune
SALE02039,01-02-2020,CUST1287,EMP063,PROD018,1,0.15,149,126.65,56.65,Wallet,4,Lucknow
SALE02040,19-12-2019,CUST0642,EMP016,PROD017,2,0.05,180,171,77,Cash,3,Delhi
SALE02041,06-09-2023,CUST1557,EMP007,PROD011,1,0,105,105,23,UPI,1,Mumbai
SALE02042,25-03-2023,CUST1124,EMP069,PROD006,3,0.05,357,339.15,84.15,Cash,4,Lucknow
SALE02043,22-10-2020,CUST0420,EMP006,PROD002,1,0,100,100,67,Cash,3,Mumbai
SALE02044,24-12-2019,CUST1279,EMP036,PROD021,3,0.15,246,209.1,53.1,Card,2,Pune
SALE02045,20-08-2020,CUST0452,EMP080,PROD025,3,0.1,318,286.2,67.2,Card,2,Delhi
SALE02046,05-09-2022,CUST0048,EMP071,PROD022,3,0.05,207,196.65,52.65,Card,4,Hyderabad
SALE02047,09-10-2018,CUST0417,EMP070,PROD020,1,0.05,116,110.2,69.2,Cash,5,Hyderabad
SALE02048,18-10-2018,CUST1517,EMP079,PROD009,3,0.15,270,229.5,103.5,Cash,1,Delhi
SALE02049,10-01-2018,CUST0505,EMP053,PROD016,2,0.05,262,248.9,72.9,Wallet,5,Ahmedabad
SALE02050,09-10-2020,CUST0340,EMP023,PROD020,2,0.1,232,208.8,126.8,Cash,1,Pune
SALE02051,23-02-2018,CUST0490,EMP086,PROD024,3,0.15,354,300.9,48.9,Wallet,4,Hyderabad
SALE02052,04-01-2019,CUST0438,EMP030,PROD001,1,0,77,77,45,Wallet,4,Jaipur
SALE02053,07-05-2020,CUST0907,EMP020,PROD014,4,0.15,292,248.2,84.2,Cash,5,Ahmedabad
SALE02054,30-03-2022,CUST1567,EMP035,PROD003,2,0.15,260,221,47,Wallet,5,Jaipur
SALE02055,30-07-2021,CUST0702,EMP042,PROD001,1,0.15,77,65.45,33.45,Wallet,4,Ahmedabad
SALE02056,17-03-2020,CUST1243,EMP027,PROD015,3,0.05,201,190.95,55.95,Cash,5,Lucknow
SALE02057,29-04-2019,CUST1715,EMP090,PROD019,4,0.05,352,334.4,154.4,Wallet,2,Pune
SALE02058,05-03-2022,CUST0447,EMP041,PROD025,3,0.15,318,270.3,51.3,UPI,2,Pune
SALE02059,20-04-2022,CUST1465,EMP038,PROD023,2,0.15,228,193.8,113.8,Wallet,1,Pune
SALE02060,24-12-2022,CUST1406,EMP073,PROD015,2,0,134,134,44,Wallet,1,Pune
SALE02061,11-08-2021,CUST0797,EMP074,PROD012,3,0.1,219,197.1,95.1,Wallet,1,Hyderabad
SALE02062,15-01-2019,CUST1006,EMP056,PROD010,4,0.15,512,435.2,127.2,Cash,4,Lucknow
SALE02063,21-09-2020,CUST0523,EMP045,PROD013,2,0.1,214,192.6,116.6,UPI,3,Lucknow
SALE02064,07-01-2022,CUST0981,EMP021,PROD004,2,0.05,304,288.8,124.8,Card,1,Jaipur
SALE02065,06-02-2020,CUST0782,EMP047,PROD014,1,0.05,73,69.35,28.35,Cash,2,Lucknow
SALE02066,11-09-2022,CUST0190,EMP079,PROD022,1,0.1,69,62.1,14.1,Cash,5,Delhi
SALE02067,12-11-2020,CUST0523,EMP058,PROD007,2,0.1,250,225,71,Card,4,Kolkata
SALE02068,24-09-2020,CUST0571,EMP024,PROD005,2,0.15,240,204,110,UPI,2,Lucknow
SALE02069,12-12-2018,CUST1067,EMP009,PROD022,2,0,138,138,42,Cash,5,Pune
SALE02070,02-03-2019,CUST1341,EMP023,PROD025,3,0.15,318,270.3,51.3,Wallet,2,Pune
SALE02071,24-08-2022,CUST0484,EMP003,PROD017,2,0,180,180,86,Cash,1,Lucknow
SALE02072,26-08-2018,CUST0552,EMP023,PROD009,1,0.15,90,76.5,34.5,UPI,2,Pune
SALE02073,27-10-2021,CUST0313,EMP069,PROD014,2,0.05,146,138.7,56.7,Cash,3,Lucknow
SALE02074,11-03-2022,CUST1752,EMP022,PROD006,3,0,357,357,102,Cash,4,Mumbai
SALE02075,20-10-2020,CUST0277,EMP022,PROD017,1,0.15,90,76.5,29.5,Card,2,Mumbai
SALE02076,02-11-2018,CUST0496,EMP078,PROD015,3,0.1,201,180.9,45.9,Wallet,2,Kolkata
SALE02077,21-02-2019,CUST0932,EMP023,PROD018,1,0.05,149,141.55,71.55,Card,5,Pune
SALE02078,29-12-2019,CUST1546,EMP006,PROD023,1,0.15,114,96.9,56.9,Card,1,Mumbai
SALE02079,15-01-2023,CUST0589,EMP059,PROD005,4,0.15,480,408,220,Wallet,5,Jaipur
SALE02080,02-03-2021,CUST0956,EMP083,PROD024,3,0.15,354,300.9,48.9,UPI,5,Pune
SALE02081,15-10-2022,CUST0835,EMP022,PROD011,4,0.05,420,399,71,Cash,2,Mumbai
SALE02082,27-03-2022,CUST0151,EMP077,PROD001,3,0.1,231,207.9,111.9,Cash,5,Jaipur
SALE02083,24-04-2022,CUST0845,EMP049,PROD006,4,0.1,476,428.4,88.4,UPI,1,Ahmedabad
SALE02084,02-11-2018,CUST0645,EMP063,PROD016,2,0,262,262,86,Card,4,Lucknow
SALE02085,26-11-2020,CUST1588,EMP082,PROD004,2,0.15,304,258.4,94.4,Card,3,Mumbai
SALE02086,30-01-2021,CUST0812,EMP032,PROD018,2,0,298,298,158,Card,4,Ahmedabad
SALE02087,17-03-2020,CUST0518,EMP063,PROD005,4,0.15,480,408,220,Wallet,3,Lucknow
SALE02088,26-04-2019,CUST0420,EMP060,PROD013,2,0.15,214,181.9,105.9,Cash,2,Delhi
SALE02089,15-03-2021,CUST0299,EMP082,PROD001,1,0.1,77,69.3,37.3,UPI,1,Mumbai
SALE02090,10-06-2023,CUST0718,EMP060,PROD014,4,0.15,292,248.2,84.2,Cash,5,Delhi
SALE02091,22-05-2018,CUST0603,EMP046,PROD003,4,0,520,520,172,Wallet,1,Hyderabad
SALE02092,18-09-2023,CUST0722,EMP043,PROD025,2,0.1,212,190.8,44.8,Card,1,Bangalore
SALE02094,05-12-2021,CUST0448,EMP081,PROD025,3,0,318,318,99,Wallet,4,Bangalore
SALE02095,15-05-2019,CUST0685,EMP079,PROD006,4,0.1,476,428.4,88.4,UPI,3,Delhi
SALE02096,07-12-2019,CUST0754,EMP007,PROD025,1,0.15,106,90.1,17.1,Wallet,4,Mumbai
SALE02097,06-04-2021,CUST1564,EMP066,PROD019,1,0,88,88,43,Card,4,Jaipur
SALE02098,28-02-2018,CUST0677,EMP085,PROD014,4,0.1,292,262.8,98.8,Card,2,Mumbai
SALE02099,22-04-2019,CUST1561,EMP026,PROD024,1,0.15,118,100.3,16.3,UPI,4,Chennai
SALE02100,07-07-2020,CUST0452,EMP006,PROD017,1,0.1,90,81,34,Cash,2,Mumbai
SALE02101,28-06-2020,CUST0399,EMP054,PROD023,2,0.15,228,193.8,113.8,Card,4,Pune
SALE02102,13-09-2021,CUST1121,EMP073,PROD002,3,0.05,300,285,186,Cash,1,Pune
SALE02103,22-02-2021,CUST0335,EMP005,PROD011,3,0.15,315,267.75,21.75,Cash,2,Hyderabad
SALE02104,20-05-2020,CUST0960,EMP022,PROD017,4,0,360,360,172,Cash,4,Mumbai
SALE02105,06-08-2021,CUST1663,EMP044,PROD009,3,0.15,270,229.5,103.5,UPI,5,Jaipur
SALE02106,08-12-2021,CUST1144,EMP071,PROD002,3,0.1,300,270,171,Card,5,Hyderabad
SALE02107,26-12-2021,CUST1066,EMP088,PROD001,3,0.05,231,219.45,123.45,Card,1,Pune
SALE02108,16-03-2019,CUST0889,EMP062,PROD017,3,0.1,270,243,102,UPI,4,Delhi
SALE02109,24-04-2018,CUST1484,EMP052,PROD001,1,0.1,77,69.3,37.3,UPI,1,Pune
SALE02110,17-01-2021,CUST1688,EMP019,PROD014,2,0.05,146,138.7,56.7,Card,4,Bangalore
SALE02111,20-07-2018,CUST0314,EMP013,PROD023,3,0.15,342,290.7,170.7,Wallet,4,Chennai
SALE02112,03-10-2021,CUST1161,EMP043,PROD006,3,0,357,357,102,Card,2,Bangalore
SALE02114,26-03-2018,CUST0832,EMP056,PROD009,2,0.15,180,153,69,Wallet,1,Lucknow
SALE02115,02-12-2021,CUST0684,EMP048,PROD010,1,0.1,128,115.2,38.2,Card,4,Pune
SALE02116,25-09-2019,CUST1008,EMP051,PROD017,2,0.15,180,153,59,Wallet,2,Chennai
SALE02117,09-07-2018,CUST0587,EMP032,PROD018,2,0.1,298,268.2,128.2,Card,5,Ahmedabad
SALE02118,03-04-2022,CUST0670,EMP076,PROD024,4,0,472,472,136,Cash,1,Pune
SALE02119,12-12-2021,CUST0169,EMP002,PROD020,2,0.15,232,197.2,115.2,Wallet,1,Bangalore
SALE02120,16-01-2019,CUST1626,EMP090,PROD012,2,0,146,146,78,Cash,4,Pune
SALE02121,28-01-2021,CUST0364,EMP005,PROD001,2,0.1,154,138.6,74.6,UPI,3,Hyderabad
SALE02122,08-04-2021,CUST1365,EMP074,PROD021,1,0,82,82,30,Card,3,Hyderabad
SALE02123,29-03-2020,CUST0677,EMP013,PROD008,1,0,122,122,46,Cash,5,Chennai
SALE02124,20-07-2023,CUST0001,EMP025,PROD018,2,0.15,298,253.3,113.3,Wallet,1,Jaipur
SALE02125,02-02-2022,CUST0548,EMP076,PROD018,3,0,447,447,237,UPI,2,Pune
SALE02126,10-07-2022,CUST0134,EMP060,PROD011,3,0.05,315,299.25,53.25,Cash,4,Delhi
SALE02127,16-06-2023,CUST1243,EMP029,PROD001,3,0,231,231,135,Wallet,3,Pune
SALE02128,16-12-2019,CUST1362,EMP021,PROD016,4,0.15,524,445.4,93.4,UPI,5,Jaipur
SALE02129,03-02-2022,CUST0628,EMP038,PROD013,4,0.15,428,363.8,211.8,Card,3,Pune
SALE02130,27-08-2023,CUST1365,EMP042,PROD013,2,0.05,214,203.3,127.3,Wallet,2,Ahmedabad
SALE02131,10-07-2018,CUST1441,EMP020,PROD024,1,0,118,118,34,Cash,5,Ahmedabad
SALE02132,04-11-2019,CUST1793,EMP016,PROD012,2,0,146,146,78,Wallet,2,Delhi
SALE02133,31-10-2018,CUST0306,EMP010,PROD013,3,0.1,321,288.9,174.9,UPI,5,Jaipur
SALE02134,21-02-2022,CUST0490,EMP062,PROD012,4,0.15,292,248.2,112.2,Cash,5,Delhi
SALE02135,15-09-2020,CUST1494,EMP076,PROD024,3,0.05,354,336.3,84.3,Wallet,1,Pune
SALE02136,11-08-2020,CUST0746,EMP021,PROD014,4,0.05,292,277.4,113.4,UPI,1,Jaipur
SALE02137,11-12-2019,CUST0101,EMP005,PROD004,3,0.15,456,387.6,141.6,Card,4,Hyderabad
SALE02138,05-07-2022,CUST0950,EMP085,PROD002,4,0.1,400,360,228,Wallet,2,Mumbai
SALE02139,19-02-2018,CUST1671,EMP042,PROD016,4,0.1,524,471.6,119.6,Card,1,Ahmedabad
SALE02140,31-07-2019,CUST1781,EMP022,PROD025,3,0.15,318,270.3,51.3,Cash,4,Mumbai
SALE02141,06-10-2021,CUST1794,EMP043,PROD005,2,0,240,240,146,Card,2,Bangalore
SALE02142,10-07-2020,CUST1051,EMP078,PROD011,4,0.1,420,378,50,Card,2,Kolkata
SALE02143,15-08-2018,CUST0856,EMP005,PROD003,1,0.1,130,117,30,UPI,5,Hyderabad
SALE02144,26-07-2020,CUST0764,EMP044,PROD018,1,0,149,149,79,Wallet,5,Jaipur
SALE02145,13-04-2022,CUST0414,EMP028,PROD001,2,0.1,154,138.6,74.6,UPI,5,Pune
SALE02146,04-10-2020,CUST0801,EMP068,PROD005,2,0.15,240,204,110,Cash,4,Delhi
SALE02148,18-09-2023,CUST0682,EMP003,PROD003,4,0,520,520,172,Wallet,4,Lucknow
SALE02149,17-07-2019,CUST0950,EMP078,PROD010,2,0.1,256,230.4,76.4,Card,4,Kolkata
SALE02150,05-04-2021,CUST0543,EMP039,PROD022,1,0.05,69,65.55,17.55,UPI,4,Ahmedabad
SALE02151,04-06-2018,CUST0544,EMP001,PROD011,2,0,210,210,46,Card,4,Bangalore
SALE02152,19-05-2019,CUST0490,EMP051,PROD010,1,0.15,128,108.8,31.8,Cash,1,Chennai
SALE02153,15-10-2022,CUST1644,EMP036,PROD021,4,0,328,328,120,UPI,5,Pune
SALE02154,21-06-2019,CUST1359,EMP007,PROD024,4,0.05,472,448.4,112.4,UPI,1,Mumbai
SALE02155,29-10-2020,CUST1752,EMP031,PROD019,4,0.1,352,316.8,136.8,Card,5,Bangalore
SALE02156,17-03-2020,CUST1344,EMP026,PROD021,1,0.15,82,69.7,17.7,Cash,3,Chennai
SALE02157,10-05-2021,CUST1325,EMP032,PROD012,4,0,292,292,156,Cash,2,Ahmedabad
SALE02158,31-10-2023,CUST1535,EMP034,PROD020,2,0.1,232,208.8,126.8,UPI,4,Hyderabad
SALE02159,29-06-2022,CUST0332,EMP055,PROD001,2,0.05,154,146.3,82.3,UPI,1,Delhi
SALE02160,05-06-2021,CUST1567,EMP037,PROD001,3,0,231,231,135,Cash,2,Ahmedabad
SALE02161,04-04-2019,CUST1789,EMP016,PROD010,1,0.05,128,121.6,44.6,Cash,3,Delhi
SALE02162,01-11-2021,CUST0367,EMP015,PROD023,4,0.1,456,410.4,250.4,Cash,5,Jaipur
SALE02163,01-08-2019,CUST1569,EMP069,PROD017,4,0,360,360,172,Wallet,5,Lucknow
SALE02164,21-09-2022,CUST0570,EMP011,PROD006,3,0,357,357,102,UPI,2,Chennai
SALE02165,23-05-2022,CUST0795,EMP025,PROD006,3,0,357,357,102,Cash,1,Jaipur
SALE02166,21-07-2020,CUST0333,EMP019,PROD007,3,0.05,375,356.25,125.25,Card,4,Bangalore
SALE02167,22-05-2018,CUST1551,EMP081,PROD004,3,0,456,456,210,UPI,4,Bangalore
SALE02169,18-07-2021,CUST0390,EMP080,PROD012,4,0,292,292,156,Card,4,Delhi
SALE02170,24-08-2021,CUST1142,EMP059,PROD010,4,0.1,512,460.8,152.8,UPI,2,Jaipur
SALE02171,18-02-2020,CUST0086,EMP005,PROD011,4,0.05,420,399,71,Cash,5,Hyderabad
SALE02172,27-02-2019,CUST0728,EMP003,PROD006,3,0.1,357,321.3,66.3,Wallet,1,Lucknow
SALE02173,01-02-2018,CUST0646,EMP060,PROD006,1,0.05,119,113.05,28.05,Cash,5,Delhi
SALE02174,15-10-2021,CUST1067,EMP072,PROD010,1,0.05,128,121.6,44.6,Wallet,4,Pune
SALE02175,21-07-2023,CUST1134,EMP071,PROD023,3,0,342,342,222,Cash,3,Hyderabad
SALE02176,18-03-2021,CUST0504,EMP040,PROD008,4,0.1,488,439.2,135.2,Cash,1,Bangalore
SALE02177,24-10-2023,CUST0113,EMP039,PROD019,2,0.1,176,158.4,68.4,Wallet,2,Ahmedabad
SALE02178,05-10-2019,CUST0575,EMP044,PROD007,4,0,500,500,192,UPI,1,Jaipur
SALE02179,23-03-2019,CUST1021,EMP040,PROD022,3,0.15,207,175.95,31.95,Cash,1,Bangalore
SALE02180,25-01-2022,CUST0584,EMP042,PROD022,2,0,138,138,42,Card,5,Ahmedabad
SALE02181,30-07-2018,CUST1235,EMP077,PROD018,1,0.1,149,134.1,64.1,Cash,1,Jaipur
SALE02182,04-10-2019,CUST0542,EMP043,PROD018,3,0,447,447,237,Card,5,Bangalore
SALE02183,16-11-2020,CUST0435,EMP075,PROD020,1,0.05,116,110.2,69.2,Cash,3,Chennai
SALE02184,09-10-2019,CUST0638,EMP071,PROD013,1,0.1,107,96.3,58.3,UPI,1,Hyderabad
SALE02185,01-09-2022,CUST0827,EMP006,PROD001,3,0.15,231,196.35,100.35,Cash,3,Mumbai
SALE02186,30-05-2021,CUST0552,EMP007,PROD001,2,0,154,154,90,Cash,5,Mumbai
SALE02187,18-01-2022,CUST0009,EMP014,PROD008,4,0,488,488,184,Wallet,3,Chennai
SALE02188,21-07-2021,CUST0832,EMP070,PROD016,1,0.1,131,117.9,29.9,Card,5,Hyderabad
SALE02189,19-11-2023,CUST1150,EMP032,PROD005,1,0.1,120,108,61,Card,2,Ahmedabad
SALE02190,06-03-2019,CUST1329,EMP073,PROD008,1,0,122,122,46,Wallet,2,Pune
SALE02191,17-01-2021,CUST1493,EMP017,PROD010,2,0.05,256,243.2,89.2,Wallet,1,Pune
SALE02192,19-02-2023,CUST1396,EMP067,PROD021,3,0.05,246,233.7,77.7,Wallet,5,Kolkata
SALE02193,25-01-2019,CUST0488,EMP008,PROD007,4,0.05,500,475,167,Wallet,2,Ahmedabad
SALE02194,08-11-2019,CUST1690,EMP068,PROD005,3,0.1,360,324,183,Card,4,Delhi
SALE02195,02-07-2022,CUST1210,EMP053,PROD011,3,0.1,315,283.5,37.5,Card,5,Ahmedabad
SALE02196,01-09-2021,CUST1754,EMP016,PROD019,4,0.1,352,316.8,136.8,Wallet,1,Delhi
SALE02197,15-04-2022,CUST0235,EMP052,PROD008,2,0.1,244,219.6,67.6,Card,5,Pune
SALE02198,16-01-2022,CUST0378,EMP083,PROD015,1,0.05,67,63.65,18.65,Card,1,Pune
SALE02200,11-06-2018,CUST0447,EMP036,PROD007,1,0,125,125,48,Card,1,Pune
SALE02201,16-06-2021,CUST1700,EMP090,PROD021,1,0.15,82,69.7,17.7,Cash,3,Pune
SALE02202,19-09-2023,CUST0423,EMP058,PROD012,2,0.05,146,138.7,70.7,Cash,3,Kolkata
SALE02203,27-11-2023,CUST0666,EMP053,PROD003,4,0.1,520,468,120,Wallet,2,Ahmedabad
SALE02204,04-04-2018,CUST1757,EMP082,PROD022,2,0.05,138,131.1,35.1,Wallet,3,Mumbai
SALE02205,28-03-2020,CUST0386,EMP086,PROD021,2,0.15,164,139.4,35.4,Wallet,3,Hyderabad
SALE02206,26-05-2022,CUST0896,EMP007,PROD022,3,0,207,207,63,Wallet,4,Mumbai
SALE02207,14-06-2022,CUST0325,EMP008,PROD020,1,0.15,116,98.6,57.6,UPI,2,Ahmedabad
SALE02208,07-05-2021,CUST0847,EMP015,PROD018,3,0.05,447,424.65,214.65,UPI,3,Jaipur
SALE02209,12-01-2023,CUST0363,EMP055,PROD014,1,0.15,73,62.05,21.05,Cash,5,Delhi
SALE02210,12-10-2023,CUST0931,EMP045,PROD016,3,0.05,393,373.35,109.35,Wallet,2,Lucknow
SALE02211,28-12-2019,CUST1410,EMP036,PROD018,4,0.15,596,506.6,226.6,UPI,2,Pune
SALE02212,02-07-2019,CUST0984,EMP029,PROD021,4,0.05,328,311.6,103.6,Cash,2,Pune
SALE02213,28-06-2018,CUST1322,EMP063,PROD021,4,0.05,328,311.6,103.6,Card,1,Lucknow
SALE02214,26-11-2023,CUST0549,EMP048,PROD004,3,0,456,456,210,UPI,5,Pune
SALE02215,05-11-2020,CUST1638,EMP040,PROD009,4,0,360,360,192,Cash,5,Bangalore
SALE02216,25-02-2021,CUST0220,EMP031,PROD002,3,0.1,300,270,171,Card,5,Bangalore
SALE02217,02-01-2020,CUST1753,EMP079,PROD015,2,0.15,134,113.9,23.9,Cash,2,Delhi
SALE02218,17-03-2020,CUST0041,EMP042,PROD025,4,0.1,424,381.6,89.6,Cash,4,Ahmedabad
SALE02219,19-01-2018,CUST0397,EMP024,PROD013,1,0.1,107,96.3,58.3,Wallet,3,Lucknow
SALE02220,13-12-2020,CUST1426,EMP035,PROD014,2,0.15,146,124.1,42.1,UPI,1,Jaipur
SALE02221,20-03-2018,CUST0779,EMP061,PROD021,2,0.05,164,155.8,51.8,UPI,1,Pune
SALE02222,06-11-2023,CUST1757,EMP044,PROD022,3,0.15,207,175.95,31.95,Card,5,Jaipur
SALE02223,19-06-2022,CUST0683,EMP064,PROD003,2,0.15,260,221,47,Cash,1,Delhi
SALE02224,20-02-2023,CUST0212,EMP073,PROD017,2,0.05,180,171,77,Wallet,1,Pune
SALE02225,26-03-2019,CUST0420,EMP060,PROD002,4,0,400,400,268,Cash,5,Delhi
SALE02226,13-01-2022,CUST0904,EMP018,PROD007,2,0.05,250,237.5,83.5,Card,3,Lucknow
SALE02227,14-09-2019,CUST0199,EMP005,PROD023,3,0,342,342,222,Wallet,1,Hyderabad
SALE02228,30-11-2022,CUST0575,EMP083,PROD023,4,0.05,456,433.2,273.2,Cash,3,Pune
SALE02229,23-07-2021,CUST0485,EMP079,PROD019,1,0,88,88,43,UPI,5,Delhi
SALE02230,18-09-2018,CUST1100,EMP081,PROD015,2,0,134,134,44,Wallet,3,Bangalore
SALE02231,14-10-2020,CUST1109,EMP022,PROD018,1,0.15,149,126.65,56.65,Card,4,Mumbai
SALE02232,27-01-2023,CUST0678,EMP013,PROD021,1,0.05,82,77.9,25.9,UPI,1,Chennai
SALE02233,28-10-2021,CUST0875,EMP090,PROD001,3,0.1,231,207.9,111.9,Wallet,5,Pune
SALE02234,26-08-2021,CUST1426,EMP022,PROD003,1,0,130,130,43,Cash,3,Mumbai
SALE02235,10-03-2020,CUST0395,EMP023,PROD011,2,0.05,210,199.5,35.5,Cash,2,Pune
SALE02236,28-01-2018,CUST0402,EMP027,PROD024,2,0.05,236,224.2,56.2,UPI,4,Lucknow
SALE02237,03-09-2020,CUST0126,EMP085,PROD003,4,0.05,520,494,146,Card,1,Mumbai
SALE02238,20-08-2019,CUST0242,EMP027,PROD008,3,0.1,366,329.4,101.4,Wallet,2,Lucknow
SALE02239,20-10-2023,CUST1409,EMP009,PROD025,2,0.15,212,180.2,34.2,Wallet,1,Pune
SALE02240,01-08-2023,CUST0351,EMP048,PROD009,1,0.05,90,85.5,43.5,Wallet,1,Pune
SALE02241,26-09-2020,CUST0174,EMP021,PROD014,2,0,146,146,64,Card,4,Jaipur
SALE02242,02-07-2021,CUST0223,EMP056,PROD010,2,0.05,256,243.2,89.2,UPI,5,Lucknow
SALE02243,30-10-2021,CUST1462,EMP072,PROD007,3,0.15,375,318.75,87.75,Card,5,Pune
SALE02244,29-06-2018,CUST1092,EMP085,PROD021,2,0.15,164,139.4,35.4,Wallet,2,Mumbai
SALE02245,11-01-2022,CUST1252,EMP057,PROD018,3,0.1,447,402.3,192.3,UPI,5,Hyderabad
SALE02246,04-04-2022,CUST0439,EMP003,PROD014,2,0.15,146,124.1,42.1,UPI,4,Lucknow
SALE02247,24-01-2023,CUST1583,EMP069,PROD013,4,0,428,428,276,Cash,2,Lucknow
SALE02248,10-12-2021,CUST0111,EMP030,PROD015,1,0.15,67,56.95,11.95,Wallet,5,Jaipur
SALE02249,02-04-2022,CUST1460,EMP018,PROD023,1,0.05,114,108.3,68.3,Card,2,Lucknow
SALE02250,19-11-2020,CUST0493,EMP007,PROD017,1,0.05,90,85.5,38.5,Cash,3,Mumbai
SALE02251,05-12-2020,CUST1076,EMP069,PROD015,1,0.1,67,60.3,15.3,UPI,3,Lucknow
SALE02252,02-03-2020,CUST1125,EMP018,PROD012,2,0,146,146,78,Wallet,4,Lucknow
SALE02253,09-05-2019,CUST1742,EMP027,PROD006,2,0.05,238,226.1,56.1,Cash,5,Lucknow
SALE02254,17-09-2021,CUST0303,EMP080,PROD011,4,0,420,420,92,Wallet,5,Delhi
SALE02255,28-08-2018,CUST0165,EMP042,PROD025,4,0.05,424,402.8,110.8,UPI,3,Ahmedabad
SALE02256,28-12-2022,CUST0062,EMP005,PROD007,1,0,125,125,48,Cash,1,Hyderabad
SALE02257,29-12-2023,CUST0172,EMP042,PROD017,2,0,180,180,86,Cash,2,Ahmedabad
SALE02259,20-01-2020,CUST0053,EMP020,PROD007,3,0.1,375,337.5,106.5,Wallet,1,Ahmedabad
SALE02260,26-06-2022,CUST1628,EMP065,PROD024,3,0.1,354,318.6,66.6,UPI,2,Mumbai
SALE02261,17-03-2020,CUST0175,EMP070,PROD023,2,0.15,228,193.8,113.8,UPI,4,Hyderabad
SALE02262,03-04-2019,CUST1070,EMP010,PROD004,2,0.05,304,288.8,124.8,UPI,5,Jaipur
SALE02263,17-07-2019,CUST1274,EMP006,PROD021,3,0.15,246,209.1,53.1,Wallet,1,Mumbai
